"TOA5","21434","CR1000","21434","CR1000.Std.15","CPU:EL-RD1030613.CR1","49067","Table1"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Soil_T_Avg","Rain_05mm_Tot","Rain_01mm_Tot","Solar_q1_Avg","Solar_Wm2_Avg","BattV","Press_bar_Avg","WS_ms_S_WVT","WindDir_D1_WVT"
"TS","RN","Deg C","%","Deg C","Counts/Hz","mm","mV","mV","Volts","mV","meters/second","Deg"
"","","Avg","Avg","Avg","Tot","Tot","Avg","Avg","Smp","Avg","WVc","WVc"
"2019-03-07 19:45:00",497739,3.272,100,9.93,0,0,0,0,12.81,833,0.009,92.4
"2019-03-07 19:50:00",497740,3.386,100,9.91,0,0,0,0,12.81,833,0,0
"2019-03-07 19:55:00",497741,3.423,100,9.9,0,0,0,0,12.81,833,0,0
"2019-03-07 20:00:00",497742,3.458,100,9.88,0.5,0,0,0,12.81,833,0,0
"2019-03-07 20:05:00",497743,3.611,100,9.87,0,0,0,0,12.81,832,0,0
"2019-03-07 20:10:00",497744,3.658,100,9.86,0,0,0,0,12.8,832,0.482,107
"2019-03-07 20:15:00",497745,3.688,100,9.85,0.5,0,0,0,12.8,832,0.026,132.5
"2019-03-07 20:20:00",497746,3.699,100,9.83,0,0,0,0,12.8,832,0,0
"2019-03-07 20:25:00",497747,3.731,100,9.82,0,0,0,0,12.79,832,0.005,132.9
"2019-03-07 20:30:00",497748,3.597,100,9.82,0,0,0,0,12.79,832,0.498,123.7
"2019-03-07 20:35:00",497749,3.452,100,9.8,0,0,0,0,12.79,832,0.148,102.1
"2019-03-07 20:40:00",497750,3.379,100,9.8,0,0,0,0,12.79,832,0.836,98.3
"2019-03-07 20:45:00",497751,3.362,100,9.79,0,0,0,0,12.78,832,0.331,119.9
"2019-03-07 20:50:00",497752,3.348,100,9.79,0,0,0,0,12.78,832,1.076,131.7
"2019-03-07 20:55:00",497753,3.424,100,9.77,0,0,0,0,12.78,832,0.267,151.4
"2019-03-07 21:00:00",497754,3.358,100,9.77,0,0,0,0,12.78,832,0.249,118.8
"2019-03-07 21:05:00",497755,3.342,100,9.76,0,0,0,0,12.78,832,0.006,201.7
"2019-03-07 21:10:00",497756,3.505,100,9.75,0,0,0,0,12.78,832,0.55,124.7
"2019-03-07 21:15:00",497757,3.478,100,9.75,0,0,0,0,12.78,832,0.408,123.5
"2019-03-07 21:20:00",497758,3.404,100,9.74,0,0,0,0,12.78,832,0.788,105.2
"2019-03-07 21:25:00",497759,3.386,100,9.74,0,0,0,0,12.77,832,0.73,112
"2019-03-07 21:30:00",497760,3.197,100,9.73,0,0,0,0,12.77,832,0.583,100.6
"2019-03-07 21:35:00",497761,3.286,100,9.73,0,0,0,0,12.77,832,0.233,127.7
